                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                 1.3646,                0.75653,                 1.2355,                0.90864,                 0.8116,                0.85443,                 0.4345,                 1.8641,                0.91857,                 1.6177,               0.004984,               0.004984,               0.004984
                    155,                  1.411,                0.77968,                 1.2345,                0.93191,                0.78248,                0.84668,                0.43008,                 1.8118,                0.92247,                 1.5821,               0.004951,               0.004951,               0.004951
                    156,                 1.4028,                0.76418,                 1.2329,                0.90184,                0.82013,                0.85618,                0.43257,                 1.8462,                0.90059,                 1.5894,               0.004918,               0.004918,               0.004918
                    157,                 1.3677,                0.75096,                 1.2255,                0.88576,                0.83894,                0.86012,                0.43555,                 1.8313,                0.87327,                 1.5681,               0.004885,               0.004885,               0.004885
                    158,                 1.3771,                0.75359,                 1.2273,                0.87462,                0.79371,                0.83531,                0.43212,                  1.819,                0.89895,                 1.5674,               0.004852,               0.004852,               0.004852
                    159,                 1.3733,                0.75653,                  1.234,                0.89643,                0.81987,                0.85394,                0.42509,                 1.8765,                0.88188,                 1.5983,               0.004819,               0.004819,               0.004819
                    160,                 1.3594,                  0.735,                 1.2099,                0.90894,                0.81083,                0.85722,                  0.437,                 1.8776,                 0.9606,                 1.6029,               0.004786,               0.004786,               0.004786
                    161,                 1.3911,                0.74163,                 1.2291,                0.89642,                0.80949,                0.84319,                0.43583,                 1.8888,                0.92084,                 1.6207,               0.004753,               0.004753,               0.004753
                    162,                 1.3588,                0.73819,                 1.2043,                0.89328,                0.82685,                0.86006,                0.43817,                 1.8858,                0.92948,                 1.6116,                0.00472,                0.00472,                0.00472
                    163,                 1.3653,                0.74502,                 1.2017,                0.89931,                 0.8367,                0.86089,                0.43476,                 1.9008,                0.97315,                 1.6297,               0.004687,               0.004687,               0.004687
                    164,                  1.373,                0.74797,                 1.2055,                0.90023,                0.82278,                0.86451,                0.44422,                 1.8629,                0.92183,                 1.6207,               0.004654,               0.004654,               0.004654
                    165,                  1.349,                0.73844,                 1.2047,                0.89807,                0.82206,                0.85754,                0.43591,                  1.839,                0.90774,                 1.5805,               0.004621,               0.004621,               0.004621
                    166,                 1.3834,                 0.7491,                 1.2084,                0.90524,                0.81632,                0.85378,                0.44208,                 1.7969,                0.88624,                 1.5693,               0.004588,               0.004588,               0.004588
                    167,                 1.3332,                0.72751,                 1.2125,                 0.9228,                 0.8088,                0.85507,                0.44538,                 1.8009,                0.85029,                 1.5575,               0.004555,               0.004555,               0.004555
                    168,                 1.3405,                0.73435,                 1.2117,                0.90945,                0.81208,                0.84953,                0.44988,                 1.8475,                0.87768,                 1.5758,               0.004522,               0.004522,               0.004522
                    169,                 1.3631,                0.73631,                 1.2095,                0.90608,                0.82427,                 0.8633,                0.43932,                 1.8286,                0.89762,                 1.5728,               0.004489,               0.004489,               0.004489
                    170,                 1.3457,                0.73025,                 1.1951,                0.88479,                0.82038,                0.84645,                0.43246,                  1.819,                0.89659,                 1.5761,               0.004456,               0.004456,               0.004456
                    171,                 1.3471,                0.73467,                 1.2165,                0.87908,                0.82131,                0.84933,                0.42749,                 1.8042,                0.87755,                 1.5757,               0.004423,               0.004423,               0.004423
                    172,                 1.3528,                0.73476,                 1.2063,                 0.8741,                0.83668,                0.85514,                0.44672,                 1.8305,                0.86291,                 1.5874,                0.00439,                0.00439,                0.00439
                    173,                 1.3473,                 0.7255,                 1.2072,                0.90739,                0.79443,                0.84529,                0.42905,                 1.8507,                0.89166,                 1.5882,               0.004357,               0.004357,               0.004357
                    174,                 1.3473,                0.72128,                 1.2182,                0.89394,                0.82441,                0.85605,                0.44497,                 1.7958,                0.86403,                 1.5481,               0.004324,               0.004324,               0.004324
                    175,                 1.3475,                0.71999,                  1.201,                0.91103,                0.81204,                 0.8572,                0.44772,                 1.7831,                0.86393,                 1.5471,               0.004291,               0.004291,               0.004291
                    176,                 1.3284,                0.71408,                 1.2097,                0.90691,                0.80602,                0.84202,                0.44136,                 1.7568,                0.88005,                 1.5437,               0.004258,               0.004258,               0.004258
                    177,                 1.3229,                0.71915,                 1.1758,                 0.9085,                0.81981,                0.84682,                0.44209,                 1.8045,                0.90309,                 1.5649,               0.004225,               0.004225,               0.004225
                    178,                 1.3237,                0.72633,                 1.1933,                0.92459,                0.81994,                0.85758,                0.44093,                 1.8077,                0.89978,                  1.591,               0.004192,               0.004192,               0.004192
                    179,                 1.3399,                0.72617,                 1.1844,                0.90176,                0.80946,                 0.8557,                 0.4394,                 1.8037,                0.85528,                 1.5804,               0.004159,               0.004159,               0.004159
                    180,                 1.3226,                0.71623,                  1.198,                 0.8972,                0.82047,                 0.8496,                0.44555,                 1.7774,                0.87609,                 1.5434,               0.004126,               0.004126,               0.004126
                    181,                  1.294,                0.70288,                 1.1852,                0.91111,                0.80942,                0.86338,                0.45327,                 1.8297,                 0.8667,                 1.5922,               0.004093,               0.004093,               0.004093
                    182,                 1.3278,                0.71557,                 1.1988,                0.91325,                0.81844,                0.85089,                0.44401,                 1.8566,                0.90114,                 1.6005,                0.00406,                0.00406,                0.00406
                    183,                 1.3055,                0.71455,                 1.1801,                0.89163,                0.82459,                0.85954,                0.45018,                 1.8597,                0.87204,                 1.6156,               0.004027,               0.004027,               0.004027
                    184,                 1.3015,                0.69602,                 1.1941,                 0.9189,                0.80888,                0.86364,                0.44813,                 1.8634,                0.86063,                 1.6291,               0.003994,               0.003994,               0.003994
                    185,                 1.3048,                0.70132,                 1.1995,                0.90265,                0.82579,                0.86075,                0.44281,                 1.8207,                0.87315,                 1.5933,               0.003961,               0.003961,               0.003961
                    186,                 1.3242,                0.71713,                 1.1886,                0.87796,                0.84197,                0.85574,                0.44167,                 1.8433,                0.88353,                 1.6066,               0.003928,               0.003928,               0.003928
                    187,                 1.2907,                0.70587,                 1.1679,                 0.9063,                0.82609,                  0.865,                0.45367,                 1.8414,                0.86997,                 1.5764,               0.003895,               0.003895,               0.003895
                    188,                 1.3028,                0.70476,                 1.1965,                0.90997,                0.81005,                0.86006,                0.44871,                 1.7809,                0.87352,                 1.5378,               0.003862,               0.003862,               0.003862
                    189,                 1.2862,                0.70758,                 1.1796,                0.88949,                0.82715,                 0.8543,                0.44276,                 1.7956,                0.87917,                  1.558,               0.003829,               0.003829,               0.003829
                    190,                 1.3307,                0.71849,                 1.1955,                0.89647,                0.83145,                0.86059,                0.44984,                 1.8051,                0.86985,                 1.5654,               0.003796,               0.003796,               0.003796
                    191,                 1.3022,                 0.6907,                 1.1918,                0.89474,                0.82825,                0.85553,                0.44456,                 1.8107,                0.85713,                  1.578,               0.003763,               0.003763,               0.003763
                    192,                 1.2732,                0.69677,                 1.1811,                0.88963,                0.84454,                0.85837,                0.45378,                 1.8086,                0.87642,                 1.5632,                0.00373,                0.00373,                0.00373
                    193,                 1.2685,                 0.6874,                  1.165,                0.90168,                  0.816,                0.86265,                0.44827,                 1.8387,                0.88414,                 1.6013,               0.003697,               0.003697,               0.003697
                    194,                 1.3018,                0.70239,                 1.1823,                0.90847,                0.82097,                0.85906,                0.44774,                 1.8431,                0.87611,                 1.5759,               0.003664,               0.003664,               0.003664
                    195,                 1.2746,                0.67826,                 1.1642,                0.89876,                0.80452,                 0.8509,                0.44881,                 1.8118,                0.87254,                 1.5759,               0.003631,               0.003631,               0.003631
                    196,                 1.2722,                0.68099,                 1.1615,                0.91602,                0.83249,                0.86609,                0.45707,                 1.8033,                0.85621,                 1.5676,               0.003598,               0.003598,               0.003598
                    197,                 1.2657,                0.66887,                 1.1619,                0.87978,                0.83516,                0.86238,                0.45292,                 1.8249,                0.86192,                 1.5884,               0.003565,               0.003565,               0.003565
                    198,                 1.2478,                0.66776,                 1.1462,                 0.8877,                0.81898,                0.85854,                0.45112,                 1.8773,                0.86881,                 1.6421,               0.003532,               0.003532,               0.003532
                    199,                  1.271,                0.66724,                 1.1738,                0.91239,                0.82765,                0.86221,                0.45377,                 1.8255,                0.84609,                 1.5953,               0.003499,               0.003499,               0.003499
                    200,                 1.2628,                0.67065,                 1.1639,                0.90632,                0.81978,                 0.8562,                0.44219,                 1.8823,                0.86198,                 1.6486,               0.003466,               0.003466,               0.003466
                    201,                 1.2478,                0.66743,                 1.1625,                0.92835,                0.82495,                0.87411,                0.45485,                 1.8405,                0.87505,                 1.6006,               0.003433,               0.003433,               0.003433
                    202,                  1.249,                0.67178,                 1.1469,                0.91811,                0.82441,                0.86183,                0.45506,                 1.8158,                0.84875,                 1.5858,                 0.0034,                 0.0034,                 0.0034
                    203,                 1.2696,                0.67549,                 1.1663,                0.91778,                0.82606,                0.86635,                0.44905,                  1.815,                0.84868,                 1.5804,               0.003367,               0.003367,               0.003367
                    204,                 1.2723,                0.67553,                 1.1695,                 0.9141,                0.82761,                0.86693,                0.45443,                 1.8543,                0.84701,                 1.6289,               0.003334,               0.003334,               0.003334
                    205,                 1.2472,                0.67685,                 1.1519,                0.90316,                 0.8311,                0.86531,                 0.4536,                 1.8422,                0.89612,                 1.5955,               0.003301,               0.003301,               0.003301
                    206,                 1.2489,                0.67203,                 1.1653,                0.88628,                0.82821,                0.86605,                0.44505,                 1.8216,                0.85169,                 1.5794,               0.003268,               0.003268,               0.003268
                    207,                 1.2576,                0.66703,                 1.1606,                0.88141,                0.81497,                0.85119,                0.45278,                 1.8339,                0.86779,                 1.5892,               0.003235,               0.003235,               0.003235
                    208,                 1.2544,                0.67297,                 1.1549,                0.91683,                0.82764,                0.86362,                 0.4513,                 1.8233,                0.85419,                 1.5752,               0.003202,               0.003202,               0.003202
                    209,                 1.2629,                 0.6668,                 1.1649,                0.90617,                0.83135,                0.86922,                0.44802,                 1.8454,                 0.8509,                 1.5976,               0.003169,               0.003169,               0.003169
                    210,                 1.2621,                0.66927,                 1.1424,                 0.8977,                0.83604,                0.86195,                0.45529,                 1.8297,                0.85421,                 1.5842,               0.003136,               0.003136,               0.003136
                    211,                 1.2481,                0.67137,                  1.144,                0.92587,                0.82334,                0.86674,                0.45545,                 1.7972,                0.86455,                 1.5774,               0.003103,               0.003103,               0.003103
                    212,                 1.2501,                0.66604,                  1.149,                0.90713,                0.82269,                0.86781,                0.43782,                 1.8334,                0.89137,                 1.6089,                0.00307,                0.00307,                0.00307
                    213,                 1.2329,                0.66101,                 1.1466,                 0.9203,                0.82818,                0.87263,                0.45058,                 1.8455,                0.92997,                 1.6262,               0.003037,               0.003037,               0.003037
                    214,                 1.2291,                0.66425,                 1.1584,                0.93162,                0.80899,                0.86666,                 0.4461,                   1.86,                0.88407,                 1.6328,               0.003004,               0.003004,               0.003004
                    215,                 1.2118,                0.65373,                 1.1336,                0.90773,                0.83578,                0.86414,                0.45016,                 1.8098,                0.88781,                 1.5794,               0.002971,               0.002971,               0.002971
                    216,                 1.2393,                0.66556,                 1.1484,                0.91509,                0.82418,                0.86858,                0.45247,                 1.8095,                0.88029,                 1.5896,               0.002938,               0.002938,               0.002938
                    217,                 1.2293,                0.64908,                 1.1471,                0.91099,                0.83159,                0.85953,                0.44787,                 1.8251,                0.87394,                 1.5958,               0.002905,               0.002905,               0.002905
                    218,                 1.2281,                 0.6503,                 1.1455,                 0.9186,                0.82623,                0.86415,                0.44714,                 1.8198,                0.84632,                 1.6128,               0.002872,               0.002872,               0.002872
                    219,                 1.2337,                0.66013,                 1.1518,                0.88539,                0.84039,                0.86367,                0.44471,                 1.8257,                0.82395,                 1.6009,               0.002839,               0.002839,               0.002839
                    220,                 1.2427,                0.66426,                 1.1461,                0.90436,                0.81911,                0.85164,                0.44803,                 1.8635,                0.87543,                 1.6431,               0.002806,               0.002806,               0.002806
                    221,                 1.2329,                0.65488,                 1.1627,                0.92524,                0.82595,                0.87355,                0.45555,                 1.8245,                0.88116,                   1.62,               0.002773,               0.002773,               0.002773
                    222,                 1.2287,                0.66807,                 1.1442,                 0.9221,                0.83427,                0.87106,                0.45287,                 1.8309,                0.85474,                 1.6384,                0.00274,                0.00274,                0.00274
                    223,                 1.2083,                0.64667,                 1.1449,                0.92457,                0.81778,                0.86446,                0.45462,                 1.7817,                0.87306,                   1.59,               0.002707,               0.002707,               0.002707
                    224,                 1.2149,                0.65031,                 1.1248,                0.92489,                0.82693,                0.86812,                0.45077,                 1.8153,                0.86829,                 1.6083,               0.002674,               0.002674,               0.002674
                    225,                 1.2179,                0.64841,                 1.1447,                0.90693,                0.81322,                0.85836,                0.45013,                 1.8171,                0.85824,                 1.6056,               0.002641,               0.002641,               0.002641
                    226,                 1.1972,                0.64403,                 1.1344,                0.91507,                0.82249,                0.86472,                0.46327,                 1.8025,                0.86471,                 1.5961,               0.002608,               0.002608,               0.002608
                    227,                 1.2004,                0.64814,                 1.1428,                0.88744,                0.83049,                0.86104,                0.44999,                 1.8325,                0.85358,                 1.6327,               0.002575,               0.002575,               0.002575
                    228,                 1.1879,                0.64009,                 1.1428,                0.90718,                0.81896,                0.85698,                0.45201,                 1.8196,                0.86897,                 1.6331,               0.002542,               0.002542,               0.002542
                    229,                 1.2022,                0.65038,                 1.1305,                 0.9131,                0.83025,                 0.8696,                0.45379,                 1.8324,                0.84835,                 1.6147,               0.002509,               0.002509,               0.002509
                    230,                 1.2071,                0.64169,                 1.1279,                0.91813,                0.82157,                0.86472,                0.44834,                 1.8449,                0.84768,                 1.6477,               0.002476,               0.002476,               0.002476
                    231,                 1.1905,                0.64916,                 1.1269,                 0.9033,                0.81868,                0.85452,                0.44225,                 1.8508,                0.88557,                 1.6348,               0.002443,               0.002443,               0.002443
                    232,                 1.1779,                0.62422,                 1.1308,                0.89491,                0.82828,                0.86364,                0.44889,                 1.8486,                0.90704,                 1.6105,                0.00241,                0.00241,                0.00241
                    233,                 1.1795,                0.62782,                 1.1164,                0.90772,                0.81352,                0.85459,                0.44957,                 1.8238,                0.87238,                 1.6034,               0.002377,               0.002377,               0.002377
                    234,                 1.2008,                0.63903,                 1.1276,                0.90089,                0.83865,                0.87362,                0.46146,                 1.7873,                0.86016,                  1.569,               0.002344,               0.002344,               0.002344
                    235,                 1.1974,                0.63449,                 1.1213,                0.91203,                0.82331,                 0.8644,                0.45979,                 1.8224,                0.84146,                 1.5962,               0.002311,               0.002311,               0.002311
                    236,                  1.175,                0.62905,                 1.1206,                0.90126,                0.81499,                0.86297,                0.45446,                   1.81,                0.85306,                 1.5995,               0.002278,               0.002278,               0.002278
                    237,                 1.1866,                0.63597,                 1.1347,                0.87034,                0.85003,                0.86228,                0.45369,                 1.8251,                0.87983,                 1.6258,               0.002245,               0.002245,               0.002245
                    238,                   1.17,                0.62032,                 1.1217,                0.91349,                0.83025,                0.86748,                0.44992,                 1.8502,                0.86267,                 1.6485,               0.002212,               0.002212,               0.002212
                    239,                 1.1441,                 0.6218,                 1.1038,                 0.9163,                 0.8288,                0.87558,                0.45763,                  1.793,                0.86455,                 1.5887,               0.002179,               0.002179,               0.002179
                    240,                 1.1939,                 0.6408,                 1.1494,                0.92022,                0.81105,                0.86478,                0.44808,                 1.8189,                 0.8618,                  1.609,               0.002146,               0.002146,               0.002146
                    241,                  1.185,                0.62733,                 1.1307,                0.90624,                0.82352,                0.86108,                0.44715,                 1.8267,                0.86561,                 1.6163,               0.002113,               0.002113,               0.002113
                    242,                 1.1624,                0.61857,                 1.1275,                0.91269,                0.83893,                0.87103,                0.45327,                 1.8275,                0.87443,                 1.6295,                0.00208,                0.00208,                0.00208
                    243,                  1.171,                0.62639,                  1.122,                0.91605,                0.83316,                0.87245,                0.45291,                 1.8127,                0.85071,                 1.6107,               0.002047,               0.002047,               0.002047
                    244,                 1.1583,                0.60759,                 1.1131,                0.91117,                0.82581,                0.86592,                0.45821,                 1.8633,                0.85401,                  1.648,               0.002014,               0.002014,               0.002014
                    245,                  1.146,                0.61063,                 1.1041,                0.92694,                 0.8276,                0.86939,                0.46314,                 1.8654,                0.85841,                 1.6576,               0.001981,               0.001981,               0.001981
                    246,                 1.1557,                0.61946,                 1.1062,                 0.9077,                0.82211,                0.87192,                0.46455,                 1.8051,                0.85313,                 1.6058,               0.001948,               0.001948,               0.001948
                    247,                 1.1473,                0.61973,                 1.1066,                0.90807,                0.82562,                0.86581,                0.45026,                  1.831,                0.85726,                 1.6396,               0.001915,               0.001915,               0.001915
                    248,                 1.1572,                0.61829,                 1.1138,                 0.9156,                0.83079,                0.86644,                0.44786,                 1.8337,                 0.8645,                 1.6428,               0.001882,               0.001882,               0.001882
                    249,                 1.1393,                0.61584,                 1.1097,                0.91863,                0.82521,                0.86776,                0.45595,                 1.8229,                 0.8384,                 1.6272,               0.001849,               0.001849,               0.001849
                    250,                 1.1543,                0.61947,                  1.105,                0.92614,                0.82429,                0.87447,                0.45414,                 1.8316,                0.84416,                   1.65,               0.001816,               0.001816,               0.001816
                    251,                   1.15,                0.59836,                 1.1093,                0.92875,                0.83168,                0.87854,                0.45743,                 1.8439,                0.82475,                 1.6564,               0.001783,               0.001783,               0.001783
                    252,                 1.1309,                0.59902,                 1.0944,                0.91938,                 0.8218,                0.87294,                0.45682,                  1.857,                0.84966,                 1.6566,                0.00175,                0.00175,                0.00175
                    253,                 1.1689,                0.63563,                 1.1226,                0.91471,                0.82583,                0.86882,                0.45032,                 1.8393,                0.90868,                 1.6439,               0.001717,               0.001717,               0.001717
                    254,                 1.1569,                  0.614,                 1.1173,                0.90881,                0.84596,                0.87663,                0.45642,                 1.8193,                0.88854,                 1.6205,               0.001684,               0.001684,               0.001684
                    255,                 1.1295,                0.60566,                 1.0923,                0.89961,                0.84202,                0.87414,                0.45139,                 1.8077,                0.87091,                 1.6012,               0.001651,               0.001651,               0.001651
                    256,                  1.132,                0.60091,                 1.1058,                 0.9278,                0.83874,                0.87974,                 0.4593,                 1.7983,                0.86417,                 1.6054,               0.001618,               0.001618,               0.001618
                    257,                 1.1221,                0.61171,                 1.1096,                0.90021,                0.83738,                0.86886,                0.45675,                 1.8258,                0.85422,                 1.6431,               0.001585,               0.001585,               0.001585
                    258,                 1.1317,                0.61293,                 1.1071,                0.91662,                0.82862,                0.87075,                0.45397,                 1.8211,                0.86316,                 1.6213,               0.001552,               0.001552,               0.001552
                    259,                  1.132,                 0.6115,                 1.0948,                0.91879,                0.82028,                 0.8638,                0.45336,                 1.8145,                0.86737,                 1.6229,               0.001519,               0.001519,               0.001519
                    260,                 1.1021,                0.59706,                 1.0907,                0.92798,                0.81364,                0.86998,                0.45077,                 1.8235,                0.88242,                 1.6295,               0.001486,               0.001486,               0.001486
                    261,                 1.1128,                0.59871,                 1.0885,                0.92417,                0.82182,                0.86751,                0.45904,                 1.8083,                0.84661,                 1.6318,               0.001453,               0.001453,               0.001453
                    262,                 1.1038,                0.59044,                 1.0965,                0.93512,                0.81609,                0.86798,                0.45297,                    1.8,                0.84381,                 1.6099,                0.00142,                0.00142,                0.00142
                    263,                 1.1172,                0.60076,                 1.0972,                0.92181,                0.82329,                0.87151,                0.45751,                 1.7986,                0.84064,                 1.6115,               0.001387,               0.001387,               0.001387
                    264,                 1.0964,                0.59036,                 1.0828,                0.89077,                0.84081,                0.86859,                0.45669,                 1.7914,                0.83449,                 1.6129,               0.001354,               0.001354,               0.001354
                    265,                 1.1272,                 0.5994,                 1.1078,                0.90787,                0.82821,                0.86475,                0.45732,                 1.8032,                0.84154,                 1.6142,               0.001321,               0.001321,               0.001321
                    266,                 1.1294,                0.59633,                 1.1023,                0.91643,                0.83072,                0.87275,                0.46122,                 1.7705,                0.82835,                 1.5912,               0.001288,               0.001288,               0.001288
                    267,                 1.1007,                0.58892,                 1.0816,                0.92816,                0.82164,                 0.8727,                 0.4635,                 1.7647,                0.84206,                 1.5892,               0.001255,               0.001255,               0.001255
                    268,                 1.1016,                0.59539,                 1.0744,                0.91014,                0.83825,                0.87685,                0.46651,                 1.7495,                0.83909,                 1.5836,               0.001222,               0.001222,               0.001222
                    269,                 1.1124,                0.60338,                 1.0942,                0.89696,                0.84346,                0.87083,                0.46378,                 1.7557,                0.84361,                 1.5893,               0.001189,               0.001189,               0.001189
                    270,                 1.0944,                0.59118,                  1.093,                0.91425,                0.83691,                0.87343,                0.46595,                 1.7701,                0.83174,                 1.5968,               0.001156,               0.001156,               0.001156
                    271,                 1.0963,                0.58779,                 1.0911,                0.89103,                0.84683,                 0.8741,                0.46226,                 1.7834,                0.83181,                 1.6118,               0.001123,               0.001123,               0.001123
                    272,                 1.1051,                 0.5813,                 1.0843,                0.89207,                0.84595,                0.87123,                0.46101,                 1.7958,                0.83238,                 1.6087,                0.00109,                0.00109,                0.00109
                    273,                 1.1113,                0.59307,                  1.085,                0.89904,                0.83848,                 0.8684,                0.45797,                 1.7959,                0.83324,                 1.6027,               0.001057,               0.001057,               0.001057
                    274,                  1.102,                0.59008,                 1.0906,                0.92847,                0.82243,                0.87082,                0.45523,                 1.7908,                0.82979,                 1.6014,               0.001024,               0.001024,               0.001024
                    275,                 1.0885,                0.58014,                 1.0944,                0.92373,                0.82104,                0.87363,                0.46703,                 1.7855,                0.84077,                 1.6052,               0.000991,               0.000991,               0.000991
                    276,                 1.0895,                0.58945,                 1.0802,                0.89911,                 0.8336,                0.87043,                0.46004,                 1.8034,                0.83955,                 1.6203,               0.000958,               0.000958,               0.000958
                    277,                 1.0929,                0.58224,                 1.0768,                0.90822,                0.83855,                0.87353,                0.45473,                 1.8153,                0.84113,                 1.6281,               0.000925,               0.000925,               0.000925
                    278,                 1.0957,                0.59437,                 1.0851,                 0.9274,                0.82521,                0.86847,                0.45579,                 1.8154,                0.82533,                 1.6303,               0.000892,               0.000892,               0.000892
                    279,                  1.088,                0.57828,                 1.0882,                0.91539,                 0.8276,                0.87038,                0.45644,                 1.8219,                 0.8387,                 1.6325,               0.000859,               0.000859,               0.000859
                    280,                 1.0764,                0.57987,                 1.0817,                0.90129,                0.84336,                0.87007,                0.45763,                 1.8252,                0.83157,                 1.6374,               0.000826,               0.000826,               0.000826
                    281,                  1.073,                0.57308,                 1.0718,                0.89734,                0.84051,                0.86406,                0.45577,                 1.8275,                 0.8556,                  1.648,               0.000793,               0.000793,               0.000793
                    282,                 1.0564,                0.57047,                 1.0686,                0.92991,                0.81934,                0.86953,                0.45925,                 1.8076,                0.84634,                 1.6299,                0.00076,                0.00076,                0.00076
                    283,                 1.0673,                0.57032,                  1.064,                0.91928,                 0.8321,                0.87219,                0.45738,                  1.808,                0.83484,                 1.6251,               0.000727,               0.000727,               0.000727
                    284,                 1.0531,                0.56963,                 1.0678,                 0.9106,                0.84472,                0.87581,                0.45949,                   1.81,                0.83552,                 1.6158,               0.000694,               0.000694,               0.000694
                    285,                 1.0928,                0.58661,                 1.0823,                0.88993,                0.84322,                0.87188,                0.45751,                 1.8177,                0.83087,                 1.6248,               0.000661,               0.000661,               0.000661
                    286,                 1.0847,                0.58206,                 1.0765,                0.89794,                0.84009,                0.86739,                0.46241,                 1.7929,                0.83341,                 1.6076,               0.000628,               0.000628,               0.000628
                    287,                 1.0816,                0.58702,                 1.0793,                0.89632,                0.83236,                0.86965,                0.46254,                 1.7976,                0.83768,                 1.6102,               0.000595,               0.000595,               0.000595
                    288,                  1.071,                0.57499,                 1.0781,                0.89776,                0.83695,                0.87005,                0.46211,                 1.7902,                0.82844,                 1.6156,               0.000562,               0.000562,               0.000562
                    289,                 1.0538,                0.56921,                 1.0662,                0.89499,                0.84083,                0.87149,                0.45635,                 1.7916,                0.82725,                 1.6198,               0.000529,               0.000529,               0.000529
                    290,                 1.0689,                 0.5787,                 1.0757,                0.90056,                0.82958,                0.86445,                0.45902,                 1.8009,                0.81929,                 1.6264,               0.000496,               0.000496,               0.000496
                    291,                0.98108,                0.50661,                 1.0941,                0.92459,                 0.8086,                0.85944,                0.45374,                 1.8274,                0.83562,                 1.6539,               0.000463,               0.000463,               0.000463
                    292,                0.96219,                0.50665,                 1.0633,                0.90706,                0.83065,                0.86632,                0.45496,                 1.8129,                0.82594,                 1.6365,                0.00043,                0.00043,                0.00043
                    293,                0.96965,                0.50575,                 1.0805,                0.88431,                0.82947,                0.86019,                0.45372,                 1.8055,                0.82692,                 1.6344,               0.000397,               0.000397,               0.000397
                    294,                0.95279,                0.49875,                 1.0771,                0.88232,                0.82375,                0.85846,                0.45488,                 1.7962,                0.83477,                 1.6299,               0.000364,               0.000364,               0.000364
                    295,                0.96335,                0.50002,                 1.0715,                0.89071,                0.81681,                0.85606,                0.45571,                 1.7994,                0.84742,                 1.6336,               0.000331,               0.000331,               0.000331
                    296,                0.94858,                0.49111,                 1.0756,                0.93212,                0.80695,                0.86768,                0.45804,                 1.7997,                0.84508,                 1.6337,               0.000298,               0.000298,               0.000298
                    297,                0.93324,                0.48652,                 1.0499,                0.93002,                0.81146,                0.87247,                0.45773,                 1.8046,                0.85272,                 1.6354,               0.000265,               0.000265,               0.000265
                    298,                0.94825,                0.49711,                 1.0635,                 0.9221,                0.80785,                0.86636,                0.45922,                 1.8023,                0.84971,                 1.6323,               0.000232,               0.000232,               0.000232
                    299,                0.94531,                0.49466,                 1.0695,                0.91853,                0.80808,                0.86787,                0.45671,                 1.8103,                0.84501,                 1.6389,               0.000199,               0.000199,               0.000199
                    300,                0.93765,                 0.4922,                 1.0544,                0.91196,                0.81329,                0.86653,                0.45745,                 1.8042,                0.84531,                 1.6269,               0.000166,               0.000166,               0.000166
